Year,Locationabbr,Locationdesc,Class,Topic,Question,Response,Break_Out,Break_Out_Category,Sample_Size,Data_value,Confidence_limit_Low,Confidence_limit_High,Display_order,Data_value_unit,Data_value_type,Data_Value_Footnote_Symbol,Data_Value_Footnote,DataSource,ClassId,TopicId,LocationID,BreakoutID,BreakOutCategoryID,QuestionID,ResponseID,GeoLocation
2014,NC,North Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Had a blood stool test in the past year,Overall,Overall,378,10.9,9.7,12.1,3,,,,,,,,,,,,,
2014,NC,North Carolina,Colorectal Cancer Screening,Blood Stool Test,Adults aged 50-75 who have had a blood stool test within the past year (variable calculated from one or more BRFSS questions),Have not had a blood stool test in the past year,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Colorectal Cancer Screening,Sigmoidoscopy,Adults aged 50+ who have ever had a sigmoidoscopy or colonoscopy (variable calculated from one or more BRFSS questions),No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Met USPSTF recommendations for testing,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Colorectal Cancer Screening,USPSTF Recommendations,Respondents aged 50-75 who have fully met the USPSTF recommendation (variable calculated from one or more BRFSS questions),Did not meet USPSTF recommendations for testing,Overall,Overall,881,29.2,27.4,31.1,3,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Age,What is your age?,18-24 years,Overall,Overall,447,12.9,11.7,14.1,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Age,What is your age?,25-34 years,Overall,Overall,825,16.6,15.5,17.8,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Age,What is your age?,35-44 years,Overall,Overall,970,16.9,15.8,18,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Age,What is your age?,45-54 years,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Age,What is your age?,55-64 years,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Are you blind or do you have serious difficulty seeing,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Are you blind or do you have serious difficulty seeing,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have serious difficulty concentrating,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have serious difficulty concentrating,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have difficulty doing errands alone?,Yes,Overall,Overall,632,7.7,6.9,8.4,2,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have difficulty doing errands alone?,No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have difficulty dressing or bathing?,Yes,Overall,Overall,394,4.8,4.2,5.4,2,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have difficulty dressing or bathing?,No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Do you have serious difficulty walking or climbing stairs?,No,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Adults who are limited in any activities because of physical,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Adults who are limited in any activities because of physical,,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,Yes,Overall,Overall,893,9.6,8.8,10.3,2,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Disability status,Adults with health problem(s) that requires the use of special equipment,No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Education,What is the highest grade or year of school you completed?,Less than H.S.,Overall,Overall,899,15.7,14.6,16.8,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Education,What is the highest grade or year of school you completed?,H.S. or G.E.D.,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Education,What is the highest grade or year of school you completed?,Some post-H.S.,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Education,What is the highest grade or year of school you completed?,College+,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,No work< yr,Overall,Overall,180,3.2,2.6,3.7,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,No work >yr,Overall,Overall,197,3.3,2.7,3.8,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Student,Overall,Overall,204,5.3,4.5,6.1,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Retired,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Unable to work,Overall,Overall,686,8.8,8,9.6,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Employed,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Homemaker,Overall,Overall,368,5.9,5.2,6.6,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Employment,What is your employment status?,Self-employed,Overall,Overall,480,6.7,6,7.4,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Sex,Gender of respondent,Male,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Sex,Gender of respondent,Female,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Income,What is your annual household income?,Less than $15,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Income,What is your annual household income?,$15 ,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Income,What is your annual household income?,$25 ,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Income,What is your annual household income?,$35 ,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Income,What is your annual household income?,$50 ,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Internet,Have you used the internet in the past 30 days?,Yes,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Internet,Have you used the internet in the past 30 days?,No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Married,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Divorced,Overall,Overall,919,10.4,9.6,11.2,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Widowed,Overall,Overall,950,7.5,7,8.1,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Separated,Overall,Overall,255,3.4,2.9,3.9,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Never married,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Marital Status,What is your marital status?,Partnered,Overall,Overall,193,3.6,3,4.2,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Five or more children,Overall,Overall,39,0.7,0.4,1,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Four children,Overall,Overall,87,1.6,1.2,2,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Three children,Overall,Overall,275,4.9,4.3,5.6,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),Two children,Overall,Overall,645,11.7,10.7,12.6,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),One child,Overall,Overall,736,13.6,12.6,14.6,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Number of Children,How many children live in your household? (variable calculated from one or more BRFSS questions),None,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Race,What is your race/ethnicity?,Black,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Race,What is your race/ethnicity?,MultiRacial,Overall,Overall,89,1,0.7,1.2,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Race,What is your race/ethnicity?,Other,Overall,Overall,278,3.9,3.3,4.5,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Race,What is your race/ethnicity?,Hispanic,Overall,Overall,504,7.5,6.8,8.2,1,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Rent/Own Home,Do you own or rent your home?,Own,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Rent/Own Home,Do you own or rent your home?,Rent,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Rent/Own Home,Do you own or rent your home?,Other,Overall,Overall,421,7.6,6.7,8.4,2,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Demographics,Veteran Status,Have you ever served on active duty in the United States Armed Forces?,No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Cost,Was there a time in the past 12 months when you needed to see a doctor but could not because of cost?,No,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,Yes,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Health Care Coverage,Do you have any kind of health care coverage?,No,Overall,Overall,950,16.1,15.1,17.2,163,%,Crude Prevalence,,,BRFSS,CLASS07,Topic29,37,BO1,CAT1,HLTHPLN1,RESP054,(35.466220975000454
2014,NC,North Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past year,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 2 years,Overall,Overall,665,10.7,9.8,11.6,368,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP064,(35.466220975000454
2014,NC,North Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Within the past 5 years,Overall,Overall,419,6.9,6.2,7.7,369,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP065,(35.466220975000454
2014,NC,North Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,5 or more years ago,Overall,Overall,349,5.8,5.1,6.5,370,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP066,(35.466220975000454
2014,NC,North Carolina,Health Care Access/Coverage,Last Checkup,About how long has it been since you last visited a doctor for a routine checkup?,Never,Overall,Overall,54,0.9,0.6,1.2,371,%,Crude Prevalence,,,BRFSS,CLASS07,Topic36,37,BO1,CAT1,CHECKUP1,RESP067,(35.466220975000454
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,Yes,,,,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,More than one,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Personal Care Provider,Do you have one person you think of as your personal doctor or health care provider?,No,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Care Access/Coverage,Under 65 Coverage,Adults aged 18-64 who have any kind of health care coverage (variable calculated from one or more BRFSS questions),No,Overall,Overall,923,20,18.7,21.3,209,%,Crude Prevalence,,,BRFSS,CLASS07,Topic59,37,BO1,CAT1,_HCVU651,RESP054,(35.466220975000454
2014,NC,North Carolina,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Good or Better Health,Overall,Overall,5,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Fair or Poor Health,Health Status (variable calculated from one or more BRFSS questions),Fair or Poor Health,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Excellent,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Very good,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Good,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Fair,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Health Status,Overall Health,How is your general health?,Poor,Overall,Overall,475,5.5,4.9,6.1,5,%,Crude Prevalence,,,BRFSS,CLASS08,Topic41,37,BO1,CAT1,GENHLTH,RESP060,(35.466220975000454
2014,NC,North Carolina,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,Yes,Overall,Overall,2,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,HIV-AIDS,HIV Test,Have you ever been tested for HIV?,No,Overall,Overall,4,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Flu Shot,Adults aged 65+ who have had a flu shot within the past year (variable calculated from one or more BRFSS questions),No,Overall,Overall,681,31.2,29,33.5,3,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Pneumonia Vaccination,Adults aged 65+ who have ever had a pneumonia vaccination (variable calculated from one or more BRFSS questions),No,Overall,Overall,616,28.8,26.6,31,3,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,Yes,Overall,Overall,1,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Immunization,Shingle Vaccination,Have you ever had the shingles or zoster vaccine?,No,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have driven after having too much to drink,Overall,Overall,63,2.5,1.7,3.2,3,,,,,,,,,,,,,
2014,NC,North Carolina,Injury,Drink and Drive,Respondents who have reported having driven after drinking too much (variable calculated from one or more BRFSS questions),Have not driven after having too much to drink,Overall,Overall,3,,,,,,,,,,,,,,,,,
2014,OH,Ohio,Demographics,Race,What is your race/ethnicity?,White,Overall,Overall,9,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Always Wears a Seatbelt,Overall,Overall,6,,,,,,,,,,,,,,,,,
2014,NC,North Carolina,Injury,Seatbelt Use,Always wears a seat belt? (variable calculated from one or more BRFSS questions),Does Not Always Wear a Seatbelt,Overall,Overall,440,7.5,6.7,8.3,3,,,,,,,,,,,,,
